customer_pseudo_id,country,age_band,segment,signup_year_month,kyc_verified
30d635cbd511c34b,FR,36-45,retail,2022-12,True
db5896be58678861,ES,66+,retail,2023-04,True
12f82f67a668788f,SE,26-35,premium,2023-01,True
4159394c34ec194a,NL,26-35,retail,2023-09,True
67057a315a1ae3f1,DE,26-35,student,2021-03,True
faf3578cb51fa706,PL,36-45,student,2023-09,True
7ac69b3ba0d01fc0,DE,26-35,retail,2023-01,True
0277eb19f32e14c6,DE,46-55,retail,2022-12,True
7d944bdad2350312,ES,46-55,retail,2023-12,True
b5825d126f65be67,FR,26-35,student,2023-09,True
507d03df0e38b06a,DE,26-35,retail,2023-05,True
06a5b3c73894104a,DE,18-25,retail,2023-08,True
1df1a231079de2c2,IE,46-55,retail,2023-11,True
4c45ddbb79f187f5,FR,36-45,retail,2023-11,True
197f7c7d958bcf0e,FR,36-45,retail,2021-11,True
8dde4b39466a6f25,IT,26-35,retail,2023-08,True
6aa46f2d16684fc9,IT,18-25,business,2024-02,True
2a6d6399c06d722c,IT,26-35,business,2023-07,True
63034e15dac737bf,ES,36-45,retail,2024-02,True
a4072b9c7478e2c4,PL,46-55,premium,2023-05,True
e5f1ee149f053998,ES,26-35,student,2020-09,True
cb63f10a25688907,FR,46-55,retail,2024-01,True
ba18f3781dd34c6c,IT,56-65,retail,2022-05,True
f7c864beff076450,SE,18-25,premium,2023-05,True
857d38627a430636,IE,36-45,retail,2024-02,True
767caf54d709d001,DE,26-35,business,2020-08,True
9ff12eabbc312f89,IT,56-65,retail,2023-03,True
fe7ffec9f6cc4c59,NL,36-45,business,2023-06,True
481b851fffe373ec,ES,26-35,business,2024-01,True
120d63e3f101e9cd,DE,18-25,student,2019-11,True
cb6fb720ad0aa47a,DE,66+,premium,2023-05,True
89d4f8a79f9e5006,FR,36-45,retail,2022-03,True
e27464d0eac3f2c9,DE,18-25,premium,2022-06,True
8095f8bef885ed49,IT,18-25,retail,2024-03,True
cc03e8d5245d7ef4,IT,26-35,premium,2022-11,False
c1f73b6545582f7a,DE,56-65,premium,2023-05,False
e40c42bf481c42ad,DE,18-25,retail,2023-06,True
4858e05d55acdfb0,IT,46-55,retail,2023-10,True
92c86f987bbb1022,DE,36-45,retail,2022-05,True
67363916d9cd0794,ES,46-55,retail,2023-04,True
6412845e8e2ee344,IT,26-35,retail,2023-03,True
fee0f273125de389,FR,26-35,student,2023-06,True
b0d9f7559c55ffcb,FR,46-55,student,2023-11,True
59df79c4cb063f2f,ES,56-65,business,2020-02,True
47787f59267a7a2d,DE,36-45,business,2021-02,True
8c426bc7c0c60ef3,IT,36-45,retail,2024-03,True
0ed541dabac99a76,SE,18-25,premium,2024-01,True
a03be45709527711,NL,46-55,premium,2023-10,True
fdcf8c2fde01ef1a,IE,46-55,premium,2023-08,True
0b7f1d13ab8c01b0,DE,56-65,business,2023-09,True
6e134ab571cd482f,DE,36-45,retail,2023-12,True
776436438dfb73e9,IT,46-55,student,2023-07,True
e56294b19b262b05,SE,46-55,premium,2023-01,True
53e93c67c76bcd03,NL,26-35,business,2024-02,True
22a6ebf053f70743,DE,56-65,business,2024-03,False
637e6e2b086fae85,IT,46-55,student,2023-07,True
4aaa010f650e0a7f,ES,36-45,retail,2023-12,True
feff58e1ca9c629a,FR,36-45,premium,2023-09,True
4cec94f39798817c,NL,66+,retail,2024-03,True
f29f55ca7d2c4e2a,PL,56-65,retail,2021-07,True
1585e0169c219b25,PL,56-65,student,2021-09,True
19208ddaffc59990,DE,66+,student,2023-06,True
6b5cd15bb107b1bf,SE,46-55,retail,2023-03,True
ccd2bc31f38aeb1a,NL,26-35,retail,2023-02,True
adc1f4d483387106,ES,26-35,retail,2021-06,True
b948a1ab3798bc23,SE,36-45,retail,2023-12,True
d021731f0438be3a,SE,56-65,premium,2021-10,True
bfb917577feae073,IT,36-45,premium,2023-09,True
874e9fcc7790aea5,ES,26-35,retail,2023-08,True
0034164615622bc2,ES,18-25,retail,2023-04,True
91209440864f61b5,PL,36-45,business,2024-03,True
815c19b23633b7c0,FR,46-55,retail,2024-01,True
d3eb5a9b9cc140d4,DE,36-45,student,2022-12,True
5ff4ba7b1ab69a1b,PL,46-55,retail,2020-07,True
82f4808eb4c688d5,NL,36-45,business,2022-12,True
54eb9dbbc32431d4,IT,26-35,retail,2024-03,True
e935cc3b7ffc6c90,ES,26-35,retail,2023-06,True
0528d26577a8dcf6,ES,46-55,premium,2024-02,True
3d536a9005e2daa5,DE,66+,premium,2024-03,True
b0017214045ce8f2,NL,56-65,premium,2024-02,True
3465e75816440a88,DE,46-55,premium,2022-10,True
29400e544ec9393c,SE,46-55,retail,2023-01,True
97233f43a7bfa5b6,PL,36-45,premium,2018-08,True
bd7f39a5be8989a0,SE,36-45,retail,2023-11,True
8ee73fcf155427aa,FR,18-25,student,2023-02,True
e2322d3f0b4f1498,DE,26-35,premium,2023-01,True
d00235105912037e,DE,36-45,retail,2023-03,True
710676e7f466b522,FR,56-65,retail,2023-12,True
8e7ab4fc418e9b74,NL,56-65,business,2023-08,True
c96714d2b0ac93ab,FR,66+,premium,2023-12,True
871da7289fc34b19,DE,46-55,retail,2023-01,True
e19a7f8d6ab3ada0,IE,46-55,retail,2022-01,True
2e90d904c0fac0fd,ES,56-65,retail,2020-07,True
0a6c8594272c6db0,PL,26-35,business,2024-03,True
03c20f4ec187d305,IE,18-25,business,2023-10,True
01b9e5b325931ddc,NL,26-35,student,2024-01,True
bd876d529f965acd,ES,36-45,premium,2022-07,True
af02c306999666da,DE,36-45,retail,2024-03,True
e478c69f8eaf5823,FR,46-55,student,2023-06,True
3df371514cc86432,FR,36-45,retail,2023-07,True
69cf368405bafb72,PL,46-55,premium,2024-02,False
12099fecf9093ab9,IE,36-45,retail,2023-07,True
b7adbe374a876582,PL,36-45,student,2022-08,True
d25d331a7ce5e5c9,SE,46-55,retail,2022-12,True
47796b437d3ada22,NL,18-25,premium,2022-06,True
99f5d89b1e685f83,DE,36-45,retail,2023-02,True
fb77eece71fce259,DE,56-65,business,2023-10,True
243631fb973fee7f,FR,46-55,retail,2024-03,True
a46324bb6a481ce3,PL,66+,retail,2024-02,True
90e12436934f45f7,IT,18-25,student,2023-01,True
9b426c6868756997,SE,46-55,business,2023-08,True
f4b73f4a66e63ec3,ES,46-55,business,2023-09,True
265ab5f767047618,PL,46-55,retail,2024-02,False
4328e27b38206ea1,FR,56-65,student,2024-02,True
8a21311a935a2ad4,FR,36-45,student,2024-03,True
292313c8179085ee,PL,18-25,premium,2022-06,True
c0898cee5b0aa1f9,ES,18-25,retail,2022-03,True
43e83b381ee900b5,DE,26-35,business,2024-02,True
7064a9ff9f84c37d,ES,18-25,retail,2022-11,True
a1af797972b56a56,IT,36-45,retail,2021-07,True
38df64be54215da7,IT,36-45,retail,2024-02,True
c69ee498454fb6a5,NL,26-35,retail,2024-02,True
d09195ef7e70cacd,PL,56-65,student,2020-10,True
77411acf66a3def8,FR,66+,premium,2023-05,True
16aaeb7e0607826d,IT,26-35,student,2023-09,True
70c60f317ea8577a,ES,36-45,retail,2023-02,True
ef8d3fdb9c0bd61c,IT,46-55,retail,2023-12,False
9fab331cecf8d275,DE,46-55,business,2022-12,True
a1855c0d61ef50ee,PL,36-45,retail,2023-12,True
f1125177dde55a21,PL,36-45,premium,2022-03,True
d98cf7dee0d4c4db,DE,46-55,student,2021-08,True
ba362cae7a3dbf8a,NL,46-55,retail,2023-02,True
1def1356310c53c8,IT,26-35,retail,2023-11,True
0a333e7b7f37ca72,FR,36-45,retail,2023-06,True
9367471b1a307c1e,ES,26-35,retail,2023-10,True
1c26d8ced3335c0e,SE,36-45,premium,2023-12,True
5e65dd660c54230e,IE,36-45,student,2022-12,True
e3b3c5d430fd6502,NL,46-55,premium,2020-10,True
6665c24a06eed7b7,PL,56-65,retail,2023-12,True
7c62d27669afa80b,ES,46-55,business,2023-08,True
13befb47d468cd59,SE,46-55,premium,2023-03,True
87732b032cc471b4,IT,26-35,premium,2023-02,True
d56d0fba520bb9ac,PL,36-45,student,2020-05,True
a59922b877db1ce5,ES,36-45,retail,2023-12,True
b1e944e49dbd547e,DE,26-35,student,2023-11,True
b8cf0474c9c73a74,IE,56-65,retail,2023-02,True
03a0295605394174,FR,26-35,retail,2018-12,True
fbc1d169df156354,DE,18-25,retail,2022-11,True
6f579936bedbe5f2,DE,26-35,retail,2023-06,True
f5d8c00df1f79f8c,IT,36-45,retail,2022-11,True
cb2f7794df25ca79,DE,66+,student,2023-07,True
954be1047b6bb055,SE,66+,premium,2024-01,True
bbfaa5425a21349f,NL,26-35,premium,2022-01,True
7cd968641740f579,DE,36-45,business,2023-05,True
7cdd4fc755e88ca1,IE,36-45,retail,2022-07,True
4dfccd0521a42001,IT,26-35,student,2023-03,True
08b1a6a1e11ae314,SE,26-35,student,2023-09,True
8b187e2a53555637,DE,46-55,retail,2023-05,True
8b56bce2d9d8a01e,ES,46-55,retail,2020-07,True
c2ecac5e3d0351df,ES,46-55,premium,2023-10,True
575dd8557df3f8da,DE,46-55,student,2023-09,True
f5648727d4e9e3b5,PL,46-55,retail,2024-01,True
029b67399169f893,FR,36-45,retail,2022-02,True
50174df4e1e4da4d,FR,18-25,retail,2023-09,True
ed073fb114c511c7,DE,26-35,retail,2023-10,True
82db44ca1cc8f788,FR,18-25,premium,2023-06,True
97dcb405e0ced932,NL,18-25,retail,2022-06,True
2529bb194cdccb38,IT,66+,business,2023-03,True
3614b66c2fabec9b,IT,36-45,retail,2023-05,True
d894351ee4ddfe6b,SE,56-65,retail,2024-03,True
abc12e092c4b596b,DE,46-55,student,2023-04,True
8bfdc9272161d9cd,ES,18-25,retail,2022-11,True
7d151084018f7c01,PL,18-25,premium,2024-03,True
49bb2bb7ab6e0da0,ES,18-25,retail,2022-06,True
91812e88349bd9e7,SE,46-55,retail,2023-03,True
448db676d635950d,DE,26-35,retail,2019-04,True
32f15045c8e32cee,DE,46-55,retail,2023-12,True
a9fe0a51e539e7ae,ES,46-55,premium,2022-12,True
7bef38ab7148ded1,SE,46-55,retail,2024-01,True
acdc7ccd0034dc50,FR,56-65,student,2023-12,True
62ca6a2f90af6cf3,IT,36-45,student,2024-01,False
1099b525f0c3ee1e,NL,36-45,premium,2018-11,True
1f1b4b670a90125d,DE,18-25,retail,2022-05,True
0fbbd04f83b07af4,IE,46-55,student,2023-12,True
8f68116a714af4d4,FR,18-25,premium,2022-08,True
f2ed3f4fd03a6b73,SE,36-45,student,2023-12,True
9c5d4c8e152d987b,PL,26-35,retail,2019-11,True
0f73d97f454644ab,DE,56-65,student,2019-12,True
67bbff29b3b7c4e5,DE,46-55,retail,2023-01,True
a30d0f322388b5ea,DE,46-55,retail,2023-07,True
a4843c367ba12909,DE,36-45,retail,2023-09,True
662ce5f2fd7a1dde,PL,46-55,retail,2024-01,False
31c6785f27d3bfdd,FR,46-55,premium,2018-03,True
3adc902ad01c2e3f,DE,36-45,retail,2023-07,True
beca71c1b3f5dff4,ES,36-45,business,2022-12,True
65ddad3a7c063c9c,FR,46-55,retail,2024-02,True
18e085405349d76d,FR,46-55,retail,2024-01,True
25e21444e03b236a,FR,36-45,business,2023-06,True
b5f6c879278fe47a,DE,26-35,premium,2023-12,True
b9ba00f347783c58,ES,36-45,retail,2023-03,True
8fcb986c8bb8b2d7,IE,56-65,retail,2023-10,True
fe7eb4455283a7ee,FR,26-35,retail,2024-03,True
7020a3a4c4af8bdd,NL,36-45,student,2021-10,True
41dd48f320647b98,PL,26-35,retail,2023-11,True
58a11bd5c0bcee3f,PL,18-25,retail,2023-03,True
48f42515c695567a,FR,66+,business,2023-11,True
41010cdd51309268,IT,36-45,retail,2022-12,True
b0ca29e9a5335f4b,DE,66+,retail,2023-09,True
8bec8bde720c32c5,NL,46-55,premium,2023-07,True
8582328a79290373,ES,36-45,retail,2022-04,True
2e90e324bc407516,NL,66+,retail,2023-09,True
5f639a3a9a11574f,IE,36-45,retail,2021-10,True
79d1e94e0a112613,IE,46-55,premium,2022-08,False
12861fec58e3ed82,ES,18-25,student,2022-11,True
29170ad4128ddbf2,PL,18-25,retail,2024-02,True
ff5867903f03f624,PL,56-65,retail,2023-12,True
c5687933368dbeae,NL,36-45,premium,2023-03,True
1e3b1d65f3d4f209,NL,46-55,premium,2023-03,True
00fcfd28f5e3a44d,SE,36-45,retail,2024-02,True
5581e1c6dc6e82b3,DE,36-45,retail,2024-03,True
6abf47d570c6f840,ES,26-35,retail,2022-10,True
4203137f5a9a2a60,IT,36-45,retail,2023-05,True
35838fd215fdf063,FR,26-35,student,2024-01,True
69cdabc87c7db442,DE,46-55,student,2024-02,True
3db4b754e3854a82,FR,26-35,retail,2023-06,True
ba7e5d82b0b24463,DE,46-55,retail,2023-07,True
c78a9364c8e03742,DE,56-65,student,2023-09,True
8134820bd0c27c9c,ES,26-35,business,2023-05,True
bdca81ce3f80850d,DE,46-55,retail,2019-03,True
0717e6b3140bf72f,IT,36-45,premium,2023-05,True
ab331286ca2808dc,NL,18-25,retail,2023-02,True
a8263ca5f92e00de,DE,36-45,retail,2024-01,True
2dbe6f4ba2f3bc67,FR,18-25,business,2024-02,True
51431c799eb9b005,DE,46-55,retail,2022-11,False
23912b19789fcb02,FR,46-55,retail,2022-04,True
8414cb951fd464ac,DE,18-25,retail,2021-07,True
2b0fa83cad57283a,ES,46-55,premium,2019-03,True
281cd67378b51210,ES,36-45,retail,2023-06,True
ce74578cfd408e40,DE,56-65,premium,2024-02,True
d64278ed2a759922,NL,56-65,premium,2024-02,True
0c5048025745bdf9,ES,46-55,premium,2024-02,False
49f454e9dac0abaa,DE,46-55,student,2022-02,True
d3051eda19c2b002,FR,46-55,retail,2023-10,True
c025f53de4ee4075,DE,36-45,premium,2022-07,True
418c9b21f6fe881c,SE,36-45,retail,2022-08,False
54ac627963a94949,NL,26-35,business,2024-03,True
5aac22115929c402,DE,46-55,retail,2023-05,True
55c47580338e7912,FR,46-55,retail,2023-10,True
d8569ac452d5f072,PL,26-35,student,2022-04,True
91fd3003ff16cb89,DE,26-35,retail,2024-01,True
42b2475fc57f9b1a,ES,18-25,premium,2023-07,True
d547554b44af796d,NL,46-55,retail,2023-08,True
20d0c99bd5c5994a,ES,36-45,business,2024-03,True
f7e1e0eb330116de,DE,46-55,student,2023-09,True
108868c212215df6,IT,26-35,student,2023-10,True
4008e7b02376c229,DE,36-45,premium,2024-01,True
2789bdca3af47853,FR,18-25,retail,2023-11,True
43b6341b379e0b8f,ES,46-55,student,2022-05,True
24e29da70d3fe849,FR,46-55,retail,2024-03,True
2b1b17360f767a0f,DE,46-55,retail,2023-05,True
ec79c3055d509efa,FR,26-35,retail,2023-02,True
920b372e20db50d9,PL,36-45,retail,2023-07,True
bdc69ae321dac526,PL,36-45,retail,2023-03,True
89e8af88efda3825,IE,36-45,retail,2021-02,True
a68f194acca4534e,IE,18-25,retail,2022-11,True
0c8d52cb3aa4e5ab,PL,36-45,retail,2024-01,True
e230a78269b1711f,IT,36-45,student,2023-03,True
2a65bfd15f296d3b,SE,26-35,premium,2023-12,True
2279bff6ca96e1fb,DE,26-35,retail,2024-01,True
356ae7e3ed44d039,FR,46-55,retail,2024-01,True
e9aa4527a6c9df07,ES,56-65,business,2022-11,True
f6c0917bc1ab64a1,IE,36-45,business,2023-10,True
66a00c31a22c3e88,ES,18-25,student,2022-03,False
0834440dbcee81df,IT,18-25,retail,2023-07,False
6126c823d57626c3,IT,26-35,business,2023-05,True
32c14efd205adefd,FR,56-65,student,2024-01,True
2b1312ea4e3d6dfc,DE,36-45,retail,2023-09,True
5dc0eb50be9a6bbb,IE,18-25,student,2023-11,True
4c270c53f08769a4,FR,36-45,retail,2023-08,True
895a80457000acea,ES,18-25,retail,2023-02,True
61a47aba9b3497ed,FR,56-65,retail,2022-08,True
c21a76ef68e2ccce,IE,36-45,retail,2023-03,True
0d17a10304de034e,DE,36-45,retail,2023-09,True
dd451b8eb8d93372,PL,56-65,retail,2024-03,True
203693e17b67e881,FR,66+,retail,2023-07,True
332be530a6cf2287,IT,18-25,retail,2021-06,True
125290e523e73132,FR,26-35,retail,2021-11,True
a9db57a93a24e3c6,IT,46-55,retail,2023-01,True
c2449e7a129df627,DE,36-45,student,2022-02,True
7cc9899223ae98ba,IT,26-35,student,2024-02,True
4f97b65f5747bb1d,IT,46-55,premium,2021-12,True
baccd5fc2a07d886,IT,36-45,retail,2023-04,True
c9da694b1249be30,ES,18-25,student,2023-12,True
fde9a0a64c5ccb35,DE,66+,business,2023-10,True
f8282f03aa4e7784,FR,36-45,retail,2023-10,True
265b499e703d9192,PL,36-45,retail,2023-09,True
245ec32fc06d3c0e,DE,26-35,retail,2022-10,True
63ad54936bc87ca5,IT,36-45,retail,2024-01,True
9ec91f9d4d314262,ES,46-55,student,2024-01,True
80f5f9bf0aa4825c,ES,26-35,student,2022-03,True
3265f61036c520f7,FR,66+,student,2023-03,True
87e4baebc13669bb,NL,46-55,premium,2022-05,True
d6b566524b644abc,ES,46-55,retail,2023-11,True
678aa8a80f7c91fb,IT,46-55,premium,2024-01,False
704a657246cd7927,SE,26-35,retail,2021-12,True
82be7bb14fe8e10b,FR,46-55,retail,2024-03,True
ae74889cea152f99,NL,36-45,retail,2021-11,True
b6218681b71b49d7,PL,36-45,retail,2022-11,True
4f3ebeaafa15999d,NL,46-55,retail,2020-12,True
bf285b2f24c439f1,NL,26-35,retail,2023-01,True
9245806432048099,ES,46-55,retail,2024-02,True
2a9dc606d6fde8a8,DE,46-55,student,2022-06,True
ecb6433ab0d2bba0,DE,46-55,retail,2023-08,True
ca1de19a786606e6,DE,46-55,business,2021-10,False
8cbb682e7ff383c8,IT,26-35,premium,2023-01,True
ae6a2022d4ecdf42,PL,46-55,business,2021-03,True
6509709af7722952,DE,46-55,retail,2023-09,True
4c1b4f1ed8393f8c,FR,56-65,premium,2023-07,True
10b7fb44248c33b8,SE,18-25,retail,2023-12,True
7ec8b4ef607813df,IE,26-35,retail,2023-04,True
4a9d0710b36513b1,IT,26-35,retail,2020-12,True
39534f075c17248e,DE,36-45,retail,2023-04,True
5830d401bf6308c8,FR,26-35,retail,2023-11,True
e35546c7159c631c,ES,36-45,retail,2024-02,True
d5491ba9dfd4c5ea,FR,36-45,student,2021-07,True
80b47d301cc357b5,PL,26-35,student,2020-04,True
5a130732a9639cf0,FR,46-55,retail,2018-06,True
0a54a454b31983e8,ES,26-35,retail,2023-08,True
dcd38d18e35d2cd3,FR,46-55,retail,2021-11,True
8ed6be16367c4c5f,FR,46-55,student,2023-11,True
653335203b5653cf,DE,56-65,premium,2023-10,True
80ef3e4ab410a59f,NL,26-35,retail,2021-10,True
4e510135f75b7953,FR,56-65,retail,2024-03,True
4fd336935eba4401,NL,26-35,student,2022-10,True
8c968fc081073537,NL,46-55,retail,2023-05,True
fe86b9565ef29fb0,NL,36-45,retail,2021-06,True
2220b516c6d805ab,PL,36-45,premium,2023-09,True
c6cb31c4f81b24d1,PL,46-55,retail,2024-02,True
204e034fdbd77218,FR,26-35,retail,2021-07,True
bbfce73150a6cf2d,FR,46-55,premium,2023-12,True
b0598ad735a215b2,SE,46-55,business,2023-08,True
882736baf57edbaf,IE,56-65,retail,2022-05,True
f0cc62ac9accdf6f,IT,46-55,retail,2022-07,True
9041a52d583bfa69,DE,66+,premium,2023-04,True
7d3f52dd15444e8d,IT,26-35,student,2023-01,True
82ce2d299664c8c8,DE,56-65,student,2023-07,True
7981ad167436aa7b,SE,26-35,student,2023-04,True
447959daff008d82,DE,26-35,retail,2022-11,True
6c4d64d0059b4d2f,DE,46-55,retail,2023-10,True
1572777d8e3dd15d,FR,18-25,retail,2023-01,True
b8707203f6c9d6f8,DE,26-35,premium,2024-03,True
3646f63968cad576,PL,26-35,retail,2024-02,True
f140ce9157ea15c2,SE,26-35,retail,2023-11,True
80165050323baa0a,IT,18-25,premium,2022-07,True
3c04af1cf1539f73,DE,26-35,premium,2023-08,True
5d67b224571c5781,NL,46-55,retail,2023-01,True
2f8d85902628faed,DE,36-45,business,2023-07,True
86b81a7b10d6948e,DE,36-45,student,2020-03,True
17d625142bdd6955,PL,18-25,student,2023-07,True
b1d0ce7f432dd76d,DE,26-35,retail,2020-10,True
658e40b4d5997681,IT,26-35,retail,2022-01,True
69a538e1fe78fd23,ES,36-45,retail,2022-10,True
adc9e0864c3f298d,FR,36-45,business,2023-12,True
7369b347e7627dbd,DE,56-65,premium,2016-09,True
be4d79a9ca239e5b,FR,56-65,retail,2023-12,True
34f11ff5810f2cc1,IT,46-55,retail,2024-01,True
942f70be1f2a7751,SE,18-25,retail,2023-08,True
00fb526140f99443,SE,36-45,retail,2023-12,True
1cb7fe5b4e6cfdab,IT,56-65,retail,2022-08,True
175b1a89223819c7,SE,36-45,business,2022-08,True
cfd562c0ac9fba33,FR,36-45,retail,2021-05,True
23011dd3a788e904,DE,46-55,retail,2023-06,True
204bb63bc10ce96d,DE,18-25,retail,2024-02,True
ce55c6ead4188772,IE,56-65,retail,2023-10,True
8ce55815acdaeb11,IT,46-55,retail,2021-01,False
150682b4417799ed,PL,56-65,premium,2023-04,True
7b20a1c6a5bbbd5f,DE,18-25,retail,2022-09,True
85f198c89c90bc91,NL,46-55,retail,2022-10,True
f99d5369e46a839d,FR,26-35,retail,2023-03,True
b44ea5d60cc38de3,SE,36-45,student,2024-03,True
3ab23a97bbecdb56,IE,26-35,business,2024-03,True
2e67a8580d97afe2,FR,36-45,retail,2023-03,False
259eaccfde7d2415,IE,36-45,student,2022-04,False
fe070716d129bcac,IT,36-45,premium,2024-02,True
c5ae84dc55259462,FR,56-65,retail,2023-09,True
914e02c9b1c3cdb4,IE,18-25,retail,2022-09,True
fc82ddf7ae92b875,NL,26-35,retail,2022-08,True
bbc82a54ef384fa8,IE,66+,student,2023-12,True
447d156b0697baf3,FR,18-25,retail,2023-08,True
b4fe00647816f1ad,NL,36-45,business,2024-03,True
1d00e0152fa3c00a,FR,36-45,retail,2023-06,True
25e1096804ad00bc,IT,66+,retail,2024-02,True
ee4847b533848c78,IT,36-45,retail,2023-12,True
a66a4414b8fc7b7f,ES,26-35,business,2023-08,True
2801464f1a28eebb,IT,46-55,retail,2023-04,False
50c4e93fa0ec604e,PL,18-25,retail,2022-09,True
0394417524ef2632,DE,56-65,business,2023-08,True
60053863d77c2a83,ES,26-35,retail,2023-02,True
c85d9a99c4b1fe98,IE,46-55,student,2023-09,True
50ce3f48914871ce,IT,26-35,retail,2022-08,True
c22b209206b25f1c,DE,56-65,business,2023-07,True
48374c9ce1ff450b,SE,18-25,student,2023-09,True
56ea526296a91bd9,FR,26-35,retail,2023-10,True
7737c259c6fba73a,FR,36-45,retail,2021-09,True
b6f46dbc96b80b51,ES,36-45,retail,2023-12,True
92b2e2d7a07f6880,NL,36-45,retail,2023-06,True
0da95ec921d21588,FR,46-55,retail,2020-08,True
4d23afb812820d7d,FR,46-55,retail,2023-01,True
646b50568492f4a5,PL,36-45,retail,2023-07,False
6d858e6bf3ce8094,DE,56-65,premium,2023-04,True
67d35d09b5fcff3f,SE,26-35,retail,2023-09,True
c049af3771a85246,NL,46-55,premium,2022-09,True
c43974829bfcf6b6,DE,26-35,retail,2022-11,True
57e1ffde25d45ea1,NL,36-45,retail,2023-07,True
2c78b0c84d838c34,FR,26-35,student,2022-04,True
462ddfb9fb92e105,NL,46-55,student,2023-01,True
12586b4abd5f3b40,DE,26-35,student,2022-07,True
4ad1a14564e9eae3,DE,18-25,premium,2024-03,True
5bfc9cef22047f67,FR,26-35,retail,2023-02,True
79863b4cc62075d8,PL,36-45,business,2024-01,True
a1ba0f5f5edfd264,PL,46-55,student,2023-09,True
449fc849ed43f2a2,ES,18-25,retail,2021-07,True
339720c6ccb3a260,IT,26-35,business,2023-07,True
25463a78d68ea5a2,DE,66+,business,2023-12,True
0eb7af82c61dba55,PL,56-65,retail,2022-11,True
95396ca12374ed5b,IT,26-35,student,2023-07,True
6482cf1819716cc4,PL,36-45,student,2023-09,True
e38bead6b933939d,FR,56-65,retail,2023-06,True
c546ff4d7b63149c,FR,46-55,student,2023-03,True
63de9794d5b78651,IT,46-55,retail,2020-09,True
44539db465be255b,ES,26-35,premium,2023-05,False
e5a31e28f57f06e7,IE,36-45,retail,2020-07,False
a01b180b28128c49,ES,36-45,business,2023-06,True
ec09fc5b6f834cbc,NL,46-55,retail,2022-07,True
088f80c08e5871d0,IT,46-55,retail,2024-01,True
707d43fd0d5d95cd,IT,26-35,premium,2022-11,True
6786ec05ee559561,ES,56-65,retail,2023-10,True
7765847e6c531795,FR,36-45,retail,2022-03,True
d94d33e6121cb4bb,DE,18-25,business,2022-05,True
61d5e2321579153c,SE,18-25,business,2022-12,True
fe474f1b8ed5990c,DE,46-55,retail,2024-03,True
afdca1450fc90568,PL,66+,business,2022-06,True
f3d6fc8c56904d53,DE,36-45,student,2023-06,True
c6b928e7fffad55f,IT,36-45,retail,2021-05,True
9caa25a0e899430a,ES,46-55,retail,2023-09,True
ff08b74602ab3a8c,NL,36-45,retail,2018-06,True
38749ff708b32064,DE,26-35,retail,2022-09,True
2043421252e18534,FR,26-35,student,2024-02,True
dd55f6465b5a2aa7,FR,46-55,retail,2023-01,True
66f1dd9f57731ba8,ES,18-25,business,2023-10,True
5da95d0c376e3d43,IT,56-65,premium,2022-03,True
a7f617b5e6625949,NL,26-35,retail,2023-04,True
b31e486df2515dda,DE,46-55,retail,2022-05,True
e3ce616727db8159,DE,46-55,business,2022-10,True
a4c0209ff3443f76,DE,66+,student,2022-08,False
e10a1a06b27ae95d,DE,18-25,premium,2023-04,True
89fa44b2f6d4cce9,PL,36-45,retail,2022-04,True
047a6b01f2049b0e,FR,46-55,business,2022-05,True
0a9327fde4460192,DE,46-55,retail,2020-09,True
64e6a08686ddaec1,ES,56-65,retail,2024-02,True
30ca60b827a70cc5,FR,26-35,premium,2021-09,True
d78376d7a57d65b3,NL,18-25,business,2022-04,True
34b7321a905b5f46,PL,18-25,retail,2021-12,True
8956ff86ab0f5eeb,DE,36-45,business,2023-09,True
92946c0e2a4f1dac,IE,66+,student,2022-01,True
7a614f15240c1dd8,IE,46-55,business,2022-12,True
8fb4e0a5340020c7,DE,18-25,retail,2022-07,False
c84a3d10e8c62bc6,FR,26-35,retail,2023-08,True
317678416a66d8e7,DE,46-55,retail,2024-01,True
117f1e7e22d8ed3c,DE,26-35,retail,2023-08,True
fe478dd827a00f7d,NL,66+,student,2023-10,True
1e8e63ec794898a4,FR,18-25,business,2022-10,True
3abcba636a4b37d8,FR,36-45,retail,2023-05,True
7c0beb8c2b611190,IT,18-25,retail,2023-04,True
2fb061b35ddc76ab,FR,46-55,retail,2023-07,True
11b18dddb21fcd23,SE,36-45,retail,2022-08,True
e9c6de100b6017fc,ES,56-65,retail,2023-07,True
6f026a5b41769659,ES,56-65,retail,2018-07,True
584d19d7904acb8b,NL,56-65,retail,2023-07,True
60c12fd9286b2c51,ES,26-35,retail,2021-06,True
76e40104ed18029d,DE,46-55,retail,2021-09,True
dfa53f5a5a8a6088,NL,46-55,retail,2024-02,True
667a793aa889b12c,ES,46-55,business,2023-06,True
93c059dcbc271c96,PL,56-65,retail,2022-12,True
a169793864e803dd,ES,36-45,premium,2022-03,True
235cfdc94c5ef1d8,IT,56-65,retail,2024-01,True
1a4ed2d00f7b0da5,DE,36-45,retail,2023-07,True
fd685cf661e4c8e9,NL,18-25,retail,2022-12,True
dd8f4c2295cb21ab,IT,26-35,business,2024-04,True
29be969e37151084,DE,46-55,premium,2023-09,True
f542e8a467e6a9ec,PL,36-45,retail,2024-02,True
4e74b59e2bb48202,PL,26-35,student,2023-06,True
71faf64bd5f13809,FR,26-35,retail,2022-06,True
d4ec406e87d35ddf,DE,18-25,student,2024-02,True
